Dialogue,Label,,,
"Sehubungan dengan itu, di bawah Bajet 2022, inisiatif lima, pertahanan dan ketenteraman awam, Kementerian Dalam Negeri akan melaksanakan program Malaysian Incentive Community Empowerment (MyICE), dengan izin, melalui pemberian geran. Saya mohon pencirian perbelanjaan Butiran 030300 ini. Jika program ini diteruskan, berapakah jumlah perbelanjaannya pada kali ini?

Di bawah kategori persatuan manakah peruntukan ini akan disalurkan dalam agenda kementerian dalam memperkasakan pertubuhan khususnya untuk membangunkan tadbir urus pertubuhan yang cekap, memupuk nilai kesukarelawan dan mengenal pasti nilai kepimpinan dalam komuniti bagi menjamin keselamatan dan kesejahteraan rakyat melalui peruntukan ini.",Question,,,
"Butiran P.62, Butiran 08500 – Perumahan (PDRM) sejumlah RM6 juta. Saya mohon perincian peruntukan ini kerana saya tertanya-tanya kenapa peruntukan ini begitu sedikit daripada segi nilainya berbanding dengan isu-isu yang sedang dihadapi berkenaan dengan perumahan PDRM ini.",Question,,,
"Terakhir Butiran 13000 – Pusat Latihan (PDRM). Saya ingin bertanya, adakah peruntukan untuk menaik taraf pusat latihan Pasukan Gerakan Am di Tupah, Bedong Kedah.",Question,,,
"Menyentuh soal kawalan sempadan, saya juga ingin bertanya kepada kementerian. Adakah pihak kementerian mempunyai rancangan untuk menambah jumlah anggota PDRM di Ibu Pejabat Daerah Polis Lubok Antu yang kini hanya mempunyai sekitar 89 anggota dan pegawai",Question,,,
"Sama ada pertanyaan saya kepada pihak Yang Berhormat Menteri, sama ada ia laporan dibuat secara bertulis, sama ada telah mengikuti prosedur-prosedur kalau kes yang tidak boleh ditangkap di mana hukumannya hanya denda sahaja, sama ada telah dirujuk pengadu kepada majistret dan mendapat arahan untuk siasat daripada Timbalan Pendakwa Raya.

",Question,,,
"Soalan pertama, masalah setinggan berhubung dengan Butiran 020000 – Keselamatan Dalam Negeri dan Ketenteraman Awam...Persoalan saya kepada KDN, apakah langkah akan dijalankan untuk mengatasi masalah setinggan PATI di Sabah?",Question,,,
"Soalan kedua, masalah pengurusan pekerja asing berhubung degan Butiran 030000 – Pengurusan Pendaftaran dan Imigresen. Persoalan saya, di mana perbelanjaan untuk usaha memudahkan pengurusan permohonan pekerja asing? Bilakah usaha KDN untuk mengurangkan kerenah birokrasi yang dilaksanakan?",Question,,,
"Soalan ketiga, masalah kewarganegaraan berhubung dengan Butiran 030100 – Pendaftaran Negara...Persoalannya, apakah usaha KDN memastikan tiada lagi rakyat di Tawau dan Sabah keciciran?",Question,,,
"Isu PATI pula. Selain daripada operasi banteras PATI, apa penjelasan isu ini sebab dihalau di negara seberang pun mereka akan kembali ke Malaysia.",Question,,,
"Oleh itu saya memohon terutamanya IPD di Bandar Baharu dan IPD di Kulim diselenggarakan untuk dibaikpulih melalui Bajet 2023 supaya kuarters-kuarters ini dapat dimaksimumkan penggunaannya. 

Saya mohon supaya Bajet 2023, pihak kementerian dapat menyalurkan sedikit bajet untuk membaik pulih kedua-dua IPD ini kerana agak terlalu daif dan tidak mendapat peruntukan yang agak lama. 

Oleh itu, saya memohon kepada kementerian agar dapat membina bangunan yang boleh menempatkan pasukan-pasukan di bawah KDN.

",Question,,,
"Ketiga, memohon peruntukan tambahan untuk pelaksanaan program pengukuhan, pemulihan pasca pembebasan dari pusat pemulihan PUSPEN perlu ditambah untuk membantu proses integriti klien ke dalam komuniti yang amatlah terhad.

",Question,,,
"Saya membangkitkan Butiran 010200 – Dasar dan Operasi dan Butiran 020100 – Kepolisian...Dalam konteks yang sama, saya ingin bertanya kepada Yang Berhormat Menteri dan Yang Berhormat Timbalan Menteri, pertama, apakah tindakan yang telah diambil oleh kementerian berkenaan dengan pengakuan Yang Berhormat Larut yang mengatakan bahawa beliau memiliki fail-fail dan boleh mengambil tindakan-tindakan terhadap Ahli-ahli Parlimen kerajaan? adakah apa-apa laporan polis dibuat di bawah Akta Rahsia Rasmi?

Kedua, adakah pihak KDN, pihak polis mengambil tindakan terhadap Yang Berhormat Marang yang menyatakan bahawa mereka sedang merancang untuk menjatuhkan kerajaan ini?

Ketiga, saya ingin bertanyakan juga kepada Yang Berhormat Menteri, apakah tindakan yang telah diambil terhadap pihak-pihak pensyarah agama seperti Zamri Vinoth dan Firdaus Wong yang sengaja membuat kenyataan-kenyataan yang mengguris hati terutamanya masyarakat India dan Cina dalam syarahan-syarahan agama mereka?",Question,,,
"Saya juga ingin bertanya kepada Yang Berhormat Menteri dan Yang Berhormat Timbalan Menteri, apakah tindakan yang telah diambil terhadap mantan Ahli Parlimen Gombak? 

Saya juga ingin menuntut penjelasan apa yang berlaku kepada kes arwah Adib? 

Saya juga mohon Yang Berhormat Timbalan Menteri memberikan penjelasan, apa yang telah berlaku kepada satu kes yang melibatkan Menteri Besar Kedah yang ketika PKP dikatakan telah memandu uji sebuah kenderaan Ford Ranger...Apakah sebab beliau hanya dikenakan hukuman yang begitu ringan? Kenapakah beliau diberikan keistimewaan? Saya mohon penjelasan.",Question,,,
"Saya ingin bertanya berkaitan dengan jumlah kanak-kanak pelarian yang sekarang ini berada di depo-depo imigresen. Daripada kanak-kanak tersebut, berapakah ramai yang setakat ini mempunyai ibu bapa bersama dan yang tidak mempunyai ibu bapa?",Question,,,
"Seterusnya, Butiran 040100 – Pembanterasan Dadah. Ada kenaikan sebanyak 2.7 peratus. Saya ingin bertanya bagaimana perancangan kementerian dari sudut keselamatan di sempadan memandangkan negara kita Thailand yang merupakan negara Asia pertama telah mengumunkan bahawa mereka akan membenarkan penggunaan ganja untuk tujuan perubatan dan rekreasi di beberapa buah tempat tertentu.",Question,,,
"Seterusnya Tuan Pengerusi, Butiran 05000 – Unit Udara PDRM...Jadi, saya ingin bertanya perincian bagi perolehan aset seperti dron atau UAS yang perlu disegerakan oleh pihak kementerian bagi memastikan Unit Udara PDRM kita dapat memperoleh aset-aset ini untuk mempertingkatkan kecekapan dalam mereka menguruskan negara kita dari segi keselamatan.",Question,,,
"Saya terus ke Butiran 030100 – Pendaftaran Negara...Justeru itu, saya ingin mengetahui apakah usaha serta tindakan yang akan dilaksanakan oleh kementerian bagi mengatasi isu kewarganegaraan yang saya utarakan ini. Saya ingin mengetahui bagaimanakah kementerian akan menyelesaikan isu penduduk Malaysia yang sudah lama bermastautin di Malaysia tetapi tidak diberi kewarganegaraan.",Question,,,
"Butiran 051000 – Membanteras Pemerdagangan Orang (MAPO)...Saya ingin mengetahui apakah langkah signifikan yang telah dilaksanakan oleh kementerian bagi memastikan Malaysia mencapai kedudukan tahap satu atau tahap dua dalam memerangi jenayah pemerdagangan orang dan penyeludupan migran ini. 

Saya juga memohon penjelasan mengapa berlakunya pengurangan peruntukan pada butiran ini daripada RM4 juta pada tahun 2022 kepada RM3.9 juta pada tahun 2023.",Question,,,
"Saya ingin menyentuh isu berkenaan bekalan air di pangsapuri PDRM Sandakan yang terletak di Batu 4, kawasan Taman Merpati, Taman Matahari Sandakan...Saya ingin mengetahui menerusi peruntukan sebanyak RM44.8 juta pada tahun 2023 ini, berapakah jumlah peruntukan oleh kementerian bagi menyelesaikan isu yang berada di kawasan ini?",Question,,,
"Jadi, saya menyeru kepada kerajaan terutamanya pihak Kementerian Dalam Negeri supaya melihat dengan secepatnya, carikan peruntukan kecemasan untuk pastikan mereka yang terpaksa keluar dari kereta sebelum masuk feri kenderaan menyeberang ke Menumbok dan dari Menumbok menyeberang ke Labuan terlindung daripada hujan dan panas.

",Question,,,
Kalau sekiranya Tuan Pengerusi tidak boleh dilaksanakan dalam kadar yang segera apakah ada kaedah lain?...Adakah kaedah lain untuk memastikan mereka ini tidak perlu keluar?,Question,,,
"Ini menyebabkan banyak pemegang kad IC merah di kawasan Sungai Buloh menghadapi kesulitan dalam menjalani kehidupan yang layak dan memenuhi keperluan asas mereka...Dengan ini, saya ingin mengetahui apakah rancangan kementerian untuk membantu dengan mempercepatkan proses pemberian IC biru dan mempermudahkan proses pengajuan aplikasi bagi orang asing di Malaysia?

Soalan saya, apakah langkah kementerian dalam mengabsahkan kewarganegaraan pemegang IC hijau juga agar mereka dapat terus menyumbang kepada negara kita dalam sektor ekonomi dan kemakmuran negara?",Question,,,
"Dengan ini, saya ingin mengetahui apakah usaha terkini oleh Kementerian Dalam Negeri dalam menangani isu kanak-kanak tanpa kewarganegaraan?",Question,,,
"Soalan saya, adakah kementerian merancang untuk membina kemudahan baharu bagi IPD Sungai Buloh sebagai tindak balas kepada peningkatan baru-baru ini sebanyak 60,000 orang penduduk? Jika ya, apakah rancangan dan jadual waktu untuk pembangunan kemudahan-kemudahan ini? Di samping itu, adakah kementerian merancang untuk menaik taraf IPD Sungai Buloh kepada gred A supaya dapat menambah jawatan bagi menampung peningkatan jumlah penduduk baru ini.",Question,,,
"Kedua, berkaitan dengan– saya hendak mendapat penjelasan juga bagaimana kedudukan Pondok Polis Sijangkang yang dahulunya secara fizikalnya ada pondok polis itu tetapi pada hari ini sudah tidak ada. Adakah apa-apa perancangan untuk mengadakan Pondok Polis Sijangkang yang saya kira dengan jumlah yang ramai sudah tentu ia memberikan satu kebaikan kepada pihak polis untuk menguruskan isu-isu berkait yang berlaku di kawasan itu.",Question,,,
Kita juga dimaklumkan ada lima penjara yang usianya sudah lebih daripada 100 tahun. Kita dimaklumkan juga akan ada pembangunan bina baharu tetapi saya hendak dapat maklumat juga daripada pihak kerajaan. Adakah program pembangunan ataupun pembinaan penjara-penjara yang baharu ini bagi menggantikan penjara yang sudah berusia 100 tahun ini akan dibangunkan?,Question,,,
"Pertama, supaya kerajaan dan kementerian mengkaji semula birokrasi untuk memudahkan anggota polis untuk claim dan juga untuk dapat overtime (OT).

Kedua, berikan peruntukan yang lebih besar untuk menambah baik kuarters perumahan polis supaya mereka dapat hidup dalam keadaan yang selesa dan aman. 

Ketiga, supaya kerajaan mempertimbangkan untuk menilai semula tangga gaji dan skim pencen supaya mereka dapat hidup dengan gaji yang lebih bermaruah.",Question,,,
"Saya hendak terus kepada soalan pada tahun 2020, peruntukan telah diberikan kepada baik pulih kuarters IPD Langkawi, Taman Berlian, Kuarters Polis Marin dan difahamkan peruntukan ini agak besar dan saya ingin bertanya, bilakah akan digunakan peruntukan ini?",Question,,,
"Tuan Pengerusi, saya juga hendak menyentuh 030200 – Hal Ehwal Imigresen...Saya hendak bertanya, berapa banyak peruntukan yang akan diberikan kepada imigresen di Pulau Langkawi?",Question,,,
"Butiran 26000 – Projek Built, Lease and Transfer (BLT) (PDRM). Saya tengok diperuntukkan RM913 juta. Soalan saya, pohon perincian daripada kementerian projek apakah BLT ini?",Question,,,
"Jadi saya mohon– saya hendak tanya penjelasan daripada KDN sama ada dengan kakitangan perjawatan yang kekal sama, adakah ia dapat membantu Yang Berhormat Menteri. Sebab kalau boleh perlu tambah, kita tambah untuk membolehkan gerak kerja untuk dalam mempertimbangkan kewarganegaraan ini dapat dilakukan dengan lancar.",Question,,,
"Perkara kedua yang saya hendak menyatakan adalah di bawah Butiran 47000 – Pengkomputeran dan Kad Pintar (JPN)...Saya hendak tanya, saya nampak keseluruhannya untuk projek lima tahun sebanyak RM1.2 bilion, satu angka yang sangat besar. 

Saya hendak tanya apakah angka besar ini menunjukkan bahawa kerajaan ada apa-apa pertimbangan berkenaan dengan kad pintar? Apakah ia berkaitan dengan MyKad kita? Saya mohon penjelasan daripada Yang Berhormat Timbalan Menteri yang akan menjawab nanti.",Question,,,
"Butiran seterusnya adalah di bawah Butiran 11000 – Ibu Pejabat Polis (PDRM) dan 12000 – Balai-balai dan Pondok Polis (PDRM)...Cuma saya hendak tanya Ibu Pejabat Polis Daerah (IPD) Seremban yang terletak di Parlimen Rasah, apakah ada apa-apa naik taraf dan sebagainya terhadap IPD Seremban? Sebab kita tahu IPD Seremban adalah IPD yang paling utama di Negeri Sembilan dengan kepadatan penduduk, kawasan yang dijaga oleh IPD ini cukup luas dengan ramai penduduk. Apakah ada naik taraf?

Keduanya, adalah berkenaan dengan butiran sama juga, balai-balai tadi. Apakah ada balai polis baharu ataupun pondok polis baharu akan didirikan di Parlimen Rasah? Saya hendak tanya jawapan daripada KDN.",Question,,,
"Seterusnya di bawah Butiran 20000 – Alat-alat Perhubungan Radio (PDRM). Sebanyak RM4 juta diperuntukkan tahun lepas dan tahun ini RM113 juta. Saya hendak tanya, kenapa ada kenaikan yang banyak?...Cuma saya hendak tanya, apakah kemudahan ataupun peralatan yang bakal diterima polis?",Question,,,
"Perkara terakhir yang saya hendak sebutkan ialah di bawah Butiran 020100 – Kepolisan...Saya hendak tanya kes-kes jenayah komersial (scam) semakin banyak, ada atau tidak akan berlaku penstrukturan dalaman polis sebab tak tambah anggota, apakah dengan anggota keseluruhan PDRM yang ada, ada penstrukturan supaya ada lebih ramai anggota polis– tak kira apa pangkat dan peringkat sekalipun dimasukkan ke bawah Jabatan Siasatan Jenayah Komersial untuk sama-sama kita membanteras.

Berkenaan dengan tajuk yang sama juga, saya hendak tanya apakah pendirian KDN apabila ada Ahli Parlimen kita iaitu Ahli Parlimen Machang, boleh rujuk jawapan daripada Yang Amat Berhormat Perdana Menteri, pergi buat laporan polis di luar.",Question,,,
"Persoalan saya Tuan Pengerusi, daripada sejumlah- berapa ramaikah sebenarnya anggota polis diperlukan di negara kita ini? Berapa kekosongankah yang perlu diisi? 

Kedua, berapakah bilangan pegawai dan anggota polis mengikut kaum, tidak kira Melayu, Cina, India dan sebagainya, Orang Asli dan sebagainya? 

Ketiga, berapakah bilangan anggota polis yang telah pun ditamatkan perkhidmatan mereka akibat daripada pelbagai tindakan disiplin dan sebagainya?

Saya juga minta KDN melihat keperluan kemudahan IPD, kemudahan dewan yang tidak sempurna lengkap dan perlu dibaiki dan disediakan kemudahan-kemudahan yang baik untuk kemudahan seluruh anggota polis. Saya juga hendak bertanya bilakah Pondok Polis Seberang Chenor dapat dibina sedangkan cadangan ini telah pun dibuat berapa lama?",Question,,,
"Berikutnya ialah Butiran 020200. Berapa ramai anggota polis sukarelawan yang telah dilantik di negara kita ini? ... Saya hendak tahu, berapa ramaikah antara anggota polis sukarelawan yang telah pun diambil tindakan kerana ialah boleh mencemarkan nama baik polis keseluruhannya.",Question,,,
"Berikutnya Butiran 040100 – Pembanterasan Dadah...Jadi, saya ingin bertanya berapa ramaikah penagih dadah yang didaftarkan di seluruh negara sekarang ini? Berapa peratuskah usaha pemulihan yang telah dilakukan oleh kerajaan, pencapaiannya? Apakah kesan daripada- apabila Siam telah menghalalkan, melegalizekan perniagaan dadah sebagainya, kepada negara kita.

Apakah kerajaan bercadang untuk menempatkan penagih-penagih di suatu buah kawasan yang khusus seperti di pulau dan sebagainya? Berapa ramaikah anggota pasukan penguat kuasa, sama ada polis ataupun petugas Agensi Antidadah Kebangsaan diambil tindakan kerana terlibat dengan penagihan dadah?",Question,,,
"Buran berikutnya, Butiran 04000 – RELA. Tuan Pengerusi, berapa ramaikah anggota RELA seluruh negara? Berapa ramaikah daripada mereka yang aktif? Saya difahamkan ada juga yang tidak aktif? Berapa ramai yang aktif? Apakah faedah-faedah yang baik yang diberikan kepada mereka kerana mereka menjalankan tugas secara sukarela?",Question,,,
"Akhir Tuan Pengerusi ialah Butiran 60000 – Pusat Latihan (Penjara) dan saya sekalikan dengan Butiran 63000 – Peralatan dan Mesin Bengkel (Penjara)...Jadi, saya harap dan saya ingin tahu berapakah sebenarnya hasil yang dapat dikutip daripada usahawan yang telah dibina oleh penjara-penjara dan dalam pada masa yang sama dapat memulihkan banduan-banduan di penjara-penjara?",Question,,,
